Zip_Code,Average Income,Total households
75115,95369.2,12225.89272
75116,57147.66667,488.0795105
75119,41806,1903.912751
75124,68106,616.177698
75125,47204,349.9511988
75126,91583,587.819634
75140,62652,130.0277978
75142,79760,282.9180846
75143,51121.5,2031.805256
75144,39737,174.7961558
75146,60147.33333,2590.067609
75148,42266,390.9521336
75149,41347.8,3084.888796
75150,60613.8,2451.452629
75154,76197,1479.355653
75155,50326,207.592388
75158,74664,362.1476204
75159,32972.5,409.7084795
75160,60756,192.3873032
75165,76861.75,1463.959512
75169,51310,276.8510297
75173,91698.5,406.6694128
75180,51128.5,1402.910306
75181,81698,327.2694974
75182,129241,857.2978083
75185,95115,137.8529204
75201,86168,256.4180341
75203,34877,137.5585992
75204,74554.875,5369.995216
75205,124579.5,401.1771292
75206,93268,1483.75776
75208,51356,2741.442003
75209,54943,426.4182352
75210,25019,739.7587672
75211,37626.5,2401.737353
75212,33223.5,1534.386844
75214,86572,1323.78256
75215,31987.5,952.5115324
75216,32005.5,4439.028547
75217,39808.5,5290.385082
75218,94507.5,2096.759815
75219,125770.5,457.696491
75220,46789,235.9931398
75223,43182,179.5279545
75224,50481.5,1381.319636
75225,183587.3333,561.3105559
75227,40133.4,1750.147233
75228,48188,2213.220039
75229,87620.66667,1007.079239
75230,118455,2354.368596
75231,61374,1560.283595
75232,47062.5,675.8104107
75233,30253,1362.611001
75234,88093.33333,1506.546415
75235,71976,355.1844053
75237,29366.5,1296.079342
75238,73395.33333,899.7875378
75240,118971,791.8310136
75241,42444,1987.177586
75243,28961.5,111.8660213
75244,148902,320.1790913
75246,35494,227.9925731
75248,96736,222.5201077
75252,142407.6667,977.1276546
75287,55426.5,4436.115495
75403,59176,672.903131
75407,57765,257.9207167
75409,86134,461.166697
75414,59187,782.7045956
75416,57650,1460.817801
75417,48109,413.9159675
75418,55183,1519.437447
75422,75893,403.6165065
75424,79883,281.781967
75428,37583,1131.468443
75431,43397,205.1950123
75433,59736,1083.623708
75438,58196,159.8604528
75442,75756,1671.484898
75455,64792.5,1419.472678
75456,40238,285.3626754
75459,71142,1231.545608
75460,58783.33333,1201.515906
75474,72170,1086.115332
75477,61234,305.256074
75479,47914,220.658553
75482,58224.5,701.4396413
75489,81305,685.0373345
75490,65998,144.0925092
75494,69147,242.924958
75495,0,0
75496,43257,434.8108481
75497,57636,851.8577487
75501,29862.66667,798.6098881
75503,56872.66667,11092.84162
75554,35173,139.6298945
75559,58332.33333,1947.864975
75563,44203,1788.843999
75565,67909,153.5290013
75567,42067,54.13210751
75569,78469,401.304647
75571,41137.5,319.8221914
75573,47287,379.6488237
75574,38501,450.6873427
75605,69384,391.316178
75606,43240.25,1877.967809
75608,53383.75,2269.344603
75633,60276,241.5873054
75638,51891,345.5544512
75642,41697,227.7210778
75643,56709,235.7555355
75644,69794,326.3809526
75647,64342.5,3025.166668
75650,75718,1438.994744
75653,57873.66667,1660.560263
75656,43106,689.239928
75657,54797,357.7514706
75661,67154.5,1087.05203
75662,71562.66667,1079.290022
75670,40341,670.4765576
75672,69041,132.7210531
75681,41090.5,454.0149618
75683,46101.5,1127.424292
75684,58542,491.4729072
75686,51569.33333,1228.301045
75693,60169,169.624835
75701,51872.25,2401.833736
75703,45806.5,1467.754301
75704,0,0
75707,48622.33333,2535.985194
75750,48064,1434.344426
75751,40995,181.190839
75754,58849,1680.235611
75756,52980,577.5440618
75757,78281,1797.582567
75758,70289,530.1351069
75760,40012,60.19689234
75763,61645,407.8867389
75766,45931.33333,1448.851864
75770,43620,490.4269773
75771,77187,755.9520248
75773,67294,483.351674
75780,62407,384.7843606
75783,49087,695.047026
75785,49529,890.4684935
75789,30515,12.49984998
75790,65657.5,682.1662513
75791,65862.5,2036.374513
75792,52710,375.0223923
75802,57957,1828.629947
75831,57769,1474.103018
75835,31556.5,1049.297549
75839,58968,317.4457725
75840,56589,731.2732855
75844,37940,562.4451229
75845,39519,219.7929129
75846,100110,140.0962499
75851,59747,215.6577164
75860,39902,271.9876331
75862,54203.5,878.0289111
75901,47973,1992.246432
75904,87776.5,894.4348161
75925,26825,289.7630797
75929,47586,315.5898923
75935,28387,374.9072591
75937,53818,311.0830732
75938,57034,437.9840506
75939,54485,103.0260643
75941,48337,1206.808587
75944,40069,609.8241127
75948,49807,180.257126
75951,50109,900.8434623
75954,53679,356.8201592
75956,51899,257.9884131
75962,62112,247.4903245
75963,46071.5,2001.848851
75965,24582,168.598384
75966,51154.5,1696.618778
75968,44290,997.1620306
75969,51605,336.6920462
75972,43086,493.2704725
76001,106425,428.0354181
76002,90511.5,953.5281191
76006,66341.5,948.1237512
76008,139380.5,253.8398019
76009,51252,362.5117275
76010,51207,1978.026341
76011,35400,229.9542152
76012,84520.66667,2350.603351
76013,54847.5,2856.706349
76014,55689,573.3174028
76015,51417.5,1554.00478
76016,117916,298.7493642
76018,75246.5,679.573299
76020,70221,1371.394421
76021,90881.5,829.1145267
76022,57249,476.8212827
76023,57292,402.0785581
76028,83526,3170.785587
76031,26250,278.8262164
76033,50951,1119.792827
76034,145999.5,1306.755846
76036,84690.33333,709.6911352
76039,87078.25,12986.59089
76040,78933.2,2303.875744
76043,80334,392.3109685
76044,76469,722.1297305
76048,67494.5,551.4676969
76049,62179,705.6932965
76050,73549,1291.825099
76051,77607,2699.001952
76052,88044,521.5179347
76053,81920.33333,886.8973774
76059,58883,92.72944003
76060,72038.5,723.1581831
76063,129843.5,804.6997942
76065,80497.75,1845.128456
76067,34923.5,1215.75915
76070,98559,127.2238857
76073,76843,678.8331073
76078,70031,211.8236018
76084,65115,337.1170885
76086,60830,992.4793576
76087,72358.25,1518.860889
76092,158531,322.4048335
76102,50891.5,784.7963618
76103,108122.5,422.9116962
76104,33959.66667,1465.935996
76105,29880,1067.648855
76106,45291.5,1859.441393
76107,58689.5,3355.20183
76108,64099.5,1330.769725
76109,87735,905.9790617
76110,53963.5,521.1732024
76111,54335,191.0640296
76112,44313,355.1044334
76114,50843.66667,2294.762335
76115,39536.5,841.7773833
76116,61574.8,2874.210573
76117,69984.33333,591.3786204
76118,78245.5,1194.142057
76119,43595.33333,2174.463804
76120,57640.5,1016.781823
76123,73020,1205.6247
76126,94271,350.0458246
76131,69437,1839.004882
76132,108824.5,774.5626764
76133,66457.2,3069.870471
76134,60356.5,593.0365947
76135,91380,1289.233016
76137,91247.66667,1421.323436
76148,70040,4436.331217
76164,31554,340.2548106
76177,70187,384.6150519
76179,63978.33333,2560.476135
76180,79921,2391.385554
76201,36414,1144.46338
76205,58051.33333,1580.434789
76207,75090.33333,619.9673697
76209,38682,509.7839629
76210,94715.5,901.8804564
76226,147517,354.2010362
76227,89817.6,2100.405804
76230,45788,163.7894184
76234,85874,384.4857709
76240,49382,1036.89877
76244,113399,536.5426158
76247,106433,101.625026
76248,106807.1667,3595.318201
76249,90671,1397.351079
76252,81928,335.5163431
76255,48949,420.6186979
76259,82007,769.4996072
76262,112500,5.999039962
76264,56218,437.8550609
76266,109360,918.9103332
76301,42743,809.7370136
76302,73478.5,591.069324
76303,64309,42.43116765
76305,37617,729.150776
76306,65878,460.9433068
76308,71371,1124.929143
76309,39211,483.5181585
76310,81170.5,996.2012328
76311,24400.5,333.7174206
76354,56073,395.7199132
76360,39100,1175.056949
76365,67462,175.726833
76374,48432,861.9375968
76384,28961,374.7699427
76389,61391,81.32923427
76401,50773.33333,925.9242787
76424,71130,755.1350597
76426,53007,1369.456475
76430,51581,567.6672622
76431,88535,300.1528297
76437,64526,122.8622324
76442,45801,201.3611777
76444,64102,287.4536498
76448,24793,465.4482541
76450,66961.5,1704.314895
76455,52795,485.6485571
76458,62335,324.3219057
76461,72022,570.9546053
76471,44612,514.8848522
76475,48361,226.6916671
76476,71345,474.5503329
76501,57326.5,823.8310075
76502,89300.5,1354.227825
76504,45746,424.6575285
76513,67553.33333,1141.464835
76518,33510,129.3298324
76520,46835,448.5191171
76522,50276,9417.917844
76525,69858,510.5101187
76527,76355.5,442.1469897
76528,64005.5,1257.220748
76530,62101,231.0574042
76531,33599,190.1981812
76537,78386,135.1298052
76540,0,0
76541,30937,174.8263166
76542,55770.5,1690.401106
76543,47894.25,939.5799171
76544,40894,159.4977499
76548,93192,1989.585571
76549,60349,2344.599118
76550,57728.5,535.534888
76557,51747,246.9224168
76570,57659,294.5572213
76571,91048,636.2014942
76574,63968,3918.066556
76577,62391,386.0498591
76578,70857,815.0655402
76631,69260,753.7009976
76632,38890,179.7237803
76638,101371,313.5804988
76639,43315,225.5883847
76640,58466,229.1589853
76641,44245,44.83235662
76642,55117,1304.916888
76645,28286,262.1223386
76667,48352,832.2106196
76670,59457,132.0285187
76671,47763,119.9616196
76676,48326,55.26466166
76691,62743,986.0170223
76692,65772.66667,1552.594882
76693,61316,606.4484217
76704,36709,304.9837758
76705,59365,161.4239355
76706,52038.66667,1216.590829
76707,34900,1257.1517
76710,64198,844.6708205
76712,78264.25,3041.560336
76801,44553.5,6009.151834
76821,48392.5,1224.257882
76823,56338,429.9827546
76825,61191.5,553.7777684
76834,31867,72.66413331
76844,55214,796.596221
76849,44728,230.1294114
76856,63041,824.4306882
76877,41756,622.6442642
76901,55716.5,507.5125083
76903,42115.4,2872.691405
76904,55563,1320.235704
76905,67474.5,1194.085702
76933,57036,546.3841432
76950,64222,669.6048695
77004,38570.5,768.9305936
77005,203870,38.06204059
77006,79589.5,543.0423782
77007,118940,629.6974458
77008,92533,770.5319004
77009,103363,107.893538
77011,30681,252.8585813
77012,54670,1692.411403
77013,43603,833.4189087
77014,41445,1043.892027
77015,42927.66667,1449.938494
77016,41574.33333,1926.828783
77017,48378,579.9737119
77018,81244.66667,760.125723
77019,97541,1660.941545
77020,38746,1477.64554
77021,54049.16667,3081.006318
77022,48208,199.2291673
77023,45813.25,1871.727843
77024,144541.6667,1654.841294
77025,75016.5,2110.849062
77026,25988,1133.728356
77028,37034.5,610.6868235
77029,37779,610.0136882
77030,121104,334.2459194
77031,63355.66667,1067.380361
77032,76967,248.083831
77033,34846,555.0514287
77034,58525,1782.658338
77035,62768.33333,2182.078793
77036,36184.75,3075.837087
77037,34996,285.7943985
77038,52504.5,648.4530015
77039,52217,551.0784907
77040,82598,1412.749152
77041,74589,521.9086234
77042,67825,3004.83428
77044,71919,1496.862379
77045,58685,212.3915173
77047,58454,1689.637902
77048,44803,886.5555641
77049,62234.33333,966.6288804
77051,42962,261.0908116
77053,50844.66667,3430.928958
77054,55124.33333,2054.860642
77055,109778.8,1334.769722
77056,83882,1913.788942
77057,91461,1879.94179
77058,76146,1398.604505
77059,128623,687.1060102
77060,57693.16667,4483.364319
77061,90413,171.0220364
77062,68421.66667,2710.327997
77063,74446,2734.522787
77064,106177,581.0204973
77066,79553.5,841.1131469
77067,50996,1595.372234
77068,107641,701.028915
77069,161109,74.55938245
77070,71506,1117.402936
77071,61953,1096.091969
77072,51524,2499.602102
77073,55817.33333,3881.176247
77074,59949,961.6249194
77075,53943,612.7757956
77076,50643,459.5521177
77077,87794,3381.513355
77079,135503,232.449646
77080,79269,2666.060721
77081,24466,543.9888998
77082,94447.5,926.3744924
77083,52525.75,2335.732225
77084,68299.83333,5235.817051
77085,69850,199.6834053
77086,31622.5,1483.410191
77087,38825.66667,1373.032988
77088,49076.75,3278.607997
77089,78880.33333,2482.744974
77090,73865.5,982.0248578
77092,73295.6,2350.860605
77093,41746.5,2267.401903
77095,83313,2956.491404
77096,94174.66667,741.1298047
77098,109506.4,2587.523908
77099,42704,7320.100685
77235,84907,181.622602
77301,44222,945.3202674
77302,73881.5,960.0534225
77304,79831,1313.327692
77306,54995,521.0448804
77320,34286,2104.574025
77327,48569,544.7867372
77331,42705,448.8143779
77332,52849,91.89500316
77335,55257.5,705.2749621
77338,71706,1439.19961
77339,92417,1729.244791
77345,88341,925.0022333
77346,80087,210.4467136
77350,57852,379.6149143
77353,80920.66667,2062.795549
77356,82554,1151.815093
77357,59656,1941.53296
77358,34945,364.2127746
77360,59799,1060.248366
77372,60337,381.4824475
77373,98715,2108.552952
77375,150053,84.72526382
77377,106563,1088.423104
77378,53572,1179.034555
77379,103914,1793.106136
77380,67227,299.253281
77381,120943,734.2456491
77382,134223,763.1835706
77385,119421,775.3133596
77386,81928,826.9372051
77388,117727,259.2446575
77389,126003.5,925.2346044
77396,45861.5,625.8732682
77401,97232,2051.590835
77406,113309.5,4581.834666
77412,49710,190.953001
77414,68439,1419.577422
77417,89667,148.293208
77418,93033,525.944649
77419,28652,259.9922044
77429,115092.6,3181.131569
77435,46745,359.2892312
77437,41746,1701.274395
77441,157504,241.0747274
77445,41907,2183.179758
77447,72562,918.6841779
77449,92344,238.4481297
77450,138924.5,894.2122192
77459,104574.6667,2176.014029
77461,76875,142.9933381
77465,47085,252.792538
77466,80341,651.3085296
77469,105494,1690.044828
77471,67233.66667,738.9034917
77474,45883,205.9225655
77477,74557,583.9369939
77478,111141,992.0658888
77479,124243,2684.232731
77480,56566,293.4135687
77482,46899,128.4932497
77484,57546.5,1730.826142
77486,60840,327.322422
77488,59737,515.8767072
77489,65202,233.2921779
77493,96300.5,797.3999392
77494,111058.5,5270.722808
77498,85569,376.5166002
77501,53964,240.4273449
77502,50160.83333,3200.233151
77503,53323.5,845.3193196
77504,89136,500.3361288
77506,40474,2597.879271
77510,67757,418.5175304
77511,71183.8,4438.59419
77515,108019,130.1588099
77518,73698,2405.896417
77522,65114.66667,5287.090494
77530,45678.5,779.8637924
77532,62286.66667,1572.159467
77533,52532,132.3292087
77534,80461.5,1238.607954
77535,54934.66667,2539.12621
77536,115766,835.4231101
77539,70859,974.1842681
77541,65523.11111,6753.560931
77545,41738,468.0813998
77546,92604.4,3634.150948
77547,53307,523.8400526
77550,40431,150.9215304
77551,63142,256.0569147
77553,58249.33333,1715.303433
77563,68533,352.1444187
77568,47324.8,5869.90698
77571,66178.16667,7415.649458
77573,98822.33333,2610.126973
77575,49157,272.6606345
77580,118174,742.1818248
77583,87931,58.06425678
77584,106753,243.0854969
77586,91699,483.3676256
77588,90304.66667,1429.720523
77590,45507.33333,1166.260495
77598,43063,381.9592718
77611,99902,310.4098465
77612,30928,408.6518509
77613,73297,142.7274672
77614,49551,311.8877946
77619,72405,710.1663807
77625,34353,233.8962791
77627,74664,465.8455486
77631,67333.5,726.9922173
77632,66955,428.2149931
77640,45960.33333,16466.63393
77642,42884.75,1410.153357
77651,81316,422.207287
77655,0,0
77656,41915.5,1194.300714
77657,67201,400.1204181
77660,69271,395.2395151
77662,64939,2060.648514
77664,84246,39.16066311
77665,59715,536.8472771
77701,37375.5,1133.164005
77703,31335.66667,1437.493487
77705,16493.75,534.4415848
77706,54836,898.8637309
77707,81240.5,518.4737592
77708,50471,271.6572297
77801,28654,1079.1299
77802,53037,344.3738574
77803,44580,2022.396869
77807,42683,639.2058588
77830,65452,207.490535
77833,61282,194.7241302
77835,79338,212.9208664
77836,85565,122.2576802
77840,31222,5613.124586
77842,50036.75,2729.895778
77845,69271.66667,1136.141011
77856,68839,251.8162877
77859,49772,1277.42222
77864,48004.5,493.8193964
77868,61225,1189.237479
77879,51631,217.8928702
77902,59764.25,4193.603599
77954,63475,1395.995158
77957,82936,171.4576087
77963,64795,188.4910295
77964,75692,954.753352
77975,80553,205.5591781
77979,60903,256.9547726
77983,63947,144.5916303
77990,47659,138.7280447
77994,43834,276.2829794
77995,36835,342.8640692
78003,68544,1852.442489
78006,99394.2,4257.364907
78011,69528,253.2902933
78013,102139,83.09613188
78014,41040,118.1922834
78015,142688,183.1490885
78016,72098,422.9125103
78017,73436,75.56439765
78023,106871,246.5791251
78024,54032,185.2979079
78028,47171.33333,2012.654457
78040,30463.5,1505.258408
78041,63136,2269.715744
78043,42907.25,2086.647669
78045,15416.5,15
78046,35916.71429,2052.427574
78052,48140,6.999839994
78059,65173.5,1182.541715
78061,52298,479.0829216
78064,78521,1317.485086
78065,66643,204.8206248
78069,52783,403.4156159
78071,69259,194.957422
78072,64871,174.3586046
78076,32642,999.9540125
78102,49061,887.2540052
78109,83680.5,632.8904328
78113,95666,301.9822211
78114,50075,472.5492038
78115,65992,1400.228767
78118,49702,672.4002755
78121,86287.5,842.4807666
78130,77380.63636,10139.92357
78133,52120,556.175095
78140,63275,762.667515
78141,55350,78.93070769
78147,78608,680.0654482
78148,67021.33333,1880.712709
78151,59638,351.3503239
78154,55404.6,1872.449156
78155,54463.75,2389.533171
78160,70398,301.7538702
78164,73810,188.6255248
78201,60727.33333,3111.65104
78202,23651,308.1147786
78203,52314,218.7282942
78207,31165.16667,2051.710352
78209,82341.5,1233.63264
78210,41212.66667,920.5294846
78211,42511,190.656033
78212,48240,660.0068521
78213,51025.5,4908.516429
78214,37331.5,501.1875855
78216,50032,2636.878148
78217,62244,3310.805881
78218,50295,2099.108248
78219,62739,107.261722
78220,32516.25,2457.296996
78221,39476,1909.581286
78222,51884,1585.062678
78223,46732,2050.515078
78224,35569,795.097909
78225,41289,321.2458018
78226,24210,462.9187683
78227,39922.5,1398.479945
78228,48074,2509.052503
78229,47285,1028.653972
78230,88791.33333,1280.5558
78231,90040,387.4790101
78232,105477.6667,767.1545002
78233,76746.33333,1914.307724
78234,58228.5,829.9969112
78237,31407.33333,1887.503519
78238,53721,423.2015301
78239,40610,372.4207425
78240,47470.33333,3164.417292
78242,59655,344.9202797
78244,64407.5,1347.65681
78245,40651,1497.063258
78247,86665.66667,751.5243898
78249,73690.57143,4989.736933
78250,76724.5,2816.440701
78251,86322.5,1386.362546
78252,51526.5,3903.308108
78253,97988.5,980.842907
78254,72897,2364.196375
78257,130521,194.4456444
78258,136138,2873.222793
78259,120845,379.0390685
78263,76705,1200.116029
78332,53805,601.1117054
78336,38667.66667,1867.387178
78339,56300,194.825583
78342,81261,188.3212092
78355,30646.5,1314.607556
78359,34491,49.33215546
78361,0,0
78362,87627,267.7916909
78364,43667.33333,2167.168695
78368,49597.66667,816.7036012
78373,67403,767.1797095
78374,77695,340.9846819
78377,32038,219.5557558
78380,56768,536.1487288
78381,40974,807.411672
78384,69156,169.9882238
78387,62356,1086.877947
78389,81234,78.53177549
78390,80574,414.1723604
78401,43223,104.1966523
78403,114080,132.7556215
78404,59012,383.0871571
78405,37576,557.8487518
78408,48719,1613.611598
78410,96718,1905.008223
78411,64700.66667,1631.270067
78412,75694,1255.863953
78413,86655.5,1653.11659
78414,67915.5,1066.139244
78415,45493.33333,1092.054122
78416,37097.33333,1692.664513
78418,79643,145.7593857
78460,59639,472.1468853
78501,44864.16667,3936.703886
78503,0,0
78504,49209,2102.681957
78520,40774.33333,4842.129202
78521,39679.85714,2611.075594
78537,38021.25,2744.663743
78538,39665,1039.807779
78540,43737.5,5157.503081
78550,49666.77778,4894.256118
78557,35873,1555.958399
78559,49488.5,339.049519
78562,37360,472.5238455
78566,34860.2,1490.374069
78569,49236,32.33235549
78572,38123.08333,26375.63022
78576,47424,1700.410964
78577,41031,1686.449692
78578,47491.5,2145.839633
78580,25961,235.5424125
78582,25755.77778,3489.719869
78584,36697.53846,1515.822505
78586,41756.33333,965.1268548
78589,54842.75,8190.813417
78595,0,0
78596,39415.6,3251.615302
78599,35080,1558.968486
78602,65984.66667,1893.850189
78606,69478,286.5258059
78610,124270,152.3199382
78611,45563.5,1767.515108
78612,81606,537.3777842
78613,93659.25,2933.483985
78617,0,0
78620,94838,1098.331749
78624,61451,2084.412182
78626,78035,127.2948757
78628,67685,2260.144815
78629,48897,262.4572659
78631,63302,321.3866146
78633,78920.5,1133.753573
78634,72769,3109.311369
78639,54923,236.9609398
78640,64754,950.9164855
78641,88849.25,1765.041
78643,59107.5,951.0585487
78644,58471.33333,1715.260587
78645,80772,952.8306432
78648,51476,240.8930694
78652,109898,262.2866556
78653,71426.33333,2247.683128
78654,88635,311.3452113
78660,68929.25,2148.652425
78662,60919,580.0403466
78664,82112.2,2377.67194
78665,95889,154.4912802
78666,45514.25,5033.184443
78667,70737,717.8913866
78676,98072,477.9726339
78681,97778,376.3075724
78701,76390,362.7471579
78702,61218.33333,1048.501375
78703,115634.75,1147.476955
78704,76348.85714,4089.409718
78705,23441,249.9716421
78713,69176.85714,2807.811322
78717,101478.75,2076.346744
78721,43828,295.0173219
78722,81858,844.6922072
78723,65391,696.5784563
78724,50262,511.9270059
78726,80814,1798.309513
78727,81928.66667,966.3540829
78728,85846,267.2182334
78729,70559,2780.066069
78731,122525.5,869.1333268
78732,135036,1145.550494
78733,179246,48.46244437
78738,115322.25,2721.478141
78741,42253.25,3554.584771
78744,59435.75,2311.07678
78745,59027.5,1074.819943
78746,156100,459.2573585
78748,74330.5,2224.833492
78749,95457,1123.083652
78750,92900,1412.371362
78753,48273.66667,2326.131266
78754,68602,1700.383968
78757,84103,212.6196698
78758,55290.66667,6491.692685
78759,107523,308.2822353
78802,42644.6,2394.216237
78834,46069,2127.972055
78837,71361,1034.899695
78840,69594.5,551.0793701
78842,46224,525.0853532
78852,40067.6,4099.011959
78873,39830,171.6615111
78880,53970,466.7079051
78934,78057,246.6276697
78941,63894.5,1292.57921
78942,73402,291.94968
78945,71400,171.4535471
78954,84620,21.29865641
78956,47211,791.9388443
78957,63098,659.1663292
78959,39574,241.5889993
78962,69979,1058.713129
79001,71688,215.7575588
79007,57815,1644.221092
79009,63248,1439.183871
79013,42932,620.8775048
79014,75168,751.1561719
79015,58621,334.0859535
79019,58260,127.0592419
79022,58546.5,724.9308938
79027,48714,1029.309433
79029,48297.5,1788.156175
79031,54963,557.6386298
79045,65471.5,502.0160898
79054,58151,251.6229868
79065,45285.5,401.2869966
79070,86383.5,437.0428907
79072,62313.75,1457.342186
79079,53905,621.5396738
79084,61336,423.3512952
79088,51495,323.4167823
79097,70749,173.8932085
79102,56950,285.0247797
79103,67288,1480.021113
79106,77737.8,1030.762416
79107,37273.33333,2010.930946
79108,88134,230.5231047
79109,58055.71429,3727.76019
79110,56564,912.8659071
79118,93528,968.4614513
79201,46548,303.8547855
79235,64583,218.6589792
79236,72402,36.56470637
79244,36579,89.29699457
79245,39906,239.1905604
79252,39745,1322.873503
79316,56583,498.5150538
79323,61124,269.0564015
79329,75001,120.6612889
79331,52615,155.6945427
79336,76462.5,338.6371376
79339,70904,241.2617802
79351,55307.5,568.2054842
79353,54473,93.7534182
79356,56118,710.6732797
79357,48259,235.5919281
79360,78019,257.3480828
79363,87657,288.6482596
79364,45072,1857.773556
79378,62368,75.99711679
79382,75367,2325.419034
79401,21302.5,1443.917729
79403,18607,370.8922175
79407,34167,444.3124216
79410,58798.66667,59213.79839
79411,31478,414.5080298
79412,42699.5,1331.057707
79413,75968,1414.884451
79414,44696,272.0230875
79415,41762.33333,1798.001149
79423,99772,1427.122482
79424,82291,224.7500414
79501,53912,581.8780981
79502,45593,277.6873034
79504,51779,291.9194396
79505,45731,414.8530535
79510,52183,1177.838139
79512,40835,386.1249451
79520,56111,765.8609323
79521,48349,2026.555493
79526,39493,340.8633456
79529,52666,281.2891805
79536,58162,1290.278452
79543,43446,204.1285562
79549,68305,1641.162208
79556,35390,3214.533106
79562,114791,346.5041154
79567,62588,171.1606171
79601,87258,201.7904012
79602,40441.33333,1112.596591
79603,44521.66667,1220.049743
79605,55989.5,1378.875423
79606,50130.5,1788.568462
79701,56906.6,2294.737678
79703,82533.5,447.0451581
79705,120305.4,1886.270096
79707,91855,253.5140443
79714,77651,289.6912302
79720,65292.66667,1370.003581
79731,65136.5,1013.411858
79735,75045,123.4933505
79739,75580,53.46447943
79742,42910,87.19723236
79744,72152,228.823301
79745,73154,141.1255907
79756,65499,145.561562
79760,70901.76923,5333.840062
79772,41379.25,750.8319417
79821,0,0
79830,55998,574.9179991
79835,40704,147.0597545
79837,25913,540.4305207
79838,64391,144.5299112
79839,36517,347.1843182
79845,36145.5,1530.011863
79851,57843,103.2287337
79853,38191,658.3096134
79902,67584.66667,1461.979707
79903,37633,620.2734832
79904,37145,2107.864702
79905,32478.5,520.6904784
79907,43777.5,1916.153302
79912,79244.14286,3530.599552
79915,33752,2176.160477
79922,131103,123.2248862
79924,44345.5,3241.508163
79925,59974,2513.076505
79927,38842.33333,1219.254554
79928,48999,1533.901703
79930,37919,2884.089717
79935,67009,1477.744035
79936,70009,2975.749285
79938,58644.75,5011.987906
80003,58779.5,2862.342725
80004,81847.6,2514.58388
80005,83761.33333,21889.89093
80010,38715.25,1409.68888
80011,47691,2591.312842
80012,56259,1723.085787
80013,74112.85714,3928.937601
80014,62086,1747.456283
80015,88062.28571,2582.23478
80016,101707.6667,1656.930452
80017,56369.5,859.5996796
80018,95675,777.8749083
80020,85999,1857.203599
80021,88791,7984.174459
80022,56239,760.69382
80026,57170,1924.669661
80027,125423,747.9004514
80030,84545,1514.745381
80031,40906,415.6143857
80033,59048.75,2378.469123
80102,86402,1193.062052
80104,96309.5,419.3302987
80106,86095,356.0114099
80107,87982,294.409003
80109,115707,201.6487625
80110,114691,468.2043504
80111,97623.5,1101.39996
80112,135146,102.7583883
80113,65578,2120.811064
80116,132922,167.7826476
80118,121159,324.9013005
80120,76453,1293.488212
80121,65596,547.2748398
80122,87627.66667,1414.859394
80123,92814.83333,3530.910251
80124,111141,1474.181798
80125,104201,263.1419372
80126,112209.8,1995.453278
80127,95429.4,6528.197992
80128,93921,711.4511601
80130,109406,1180.559136
80132,137560,262.7078819
80133,105159,266.8174375
80134,105693.6667,1336.752894
80138,82657,1475.148772
80150,81768,267.8180363
80203,60959,347.1856801
80204,39139,1876.968948
80205,64750,1701.92311
80206,92212,2276.015222
80207,64220,1392.215199
80209,84194,815.756227
80210,82241.33333,1156.950457
80211,58605.66667,1152.575624
80212,81234,291.4534306
80214,64861.33333,731.3228638
80215,70570,1716.923951
80216,42392.5,1118.484353
80218,59766.66667,1542.323638
80219,51442.2,2553.258547
80220,83211.75,2248.122759
80221,58409.33333,1809.623764
80222,81465,3115.581617
80223,68360,274.1486162
80226,82491.5,35734.40914
80227,88281.33333,1468.699321
80228,71014,1537.795875
80229,61040.83333,3808.12119
80231,55643.5,1992.743854
80232,68996.66667,1318.128991
80233,69130.25,3377.09204
80234,49409,280.9573847
80235,67534.5,1117.051222
80236,82612.5,1292.203669
80237,98631,828.9202289
80239,59408,2063.066167
80241,112922,299.5673611
80260,57419,391.8418987
80301,153975,135.8211531
80302,107317,235.6209677
80303,68480.25,1198.262785
80304,105236,1253.572386
80305,84063.5,823.5589229
80401,85231.75,1502.455863
80403,102747,3032.565316
80424,82784,108.1628198
80433,123998,112.5577597
80439,89236,1110.741399
80440,54218.5,676.2747603
80443,76103,744.6313552
80444,66777.33333,1165.78884
80446,75751,308.6794205
80454,69800,53.86275885
80455,129356,14.69758792
80459,50812,22.4990499
80461,54111,1652.645348
80465,57771,444.0155123
80466,104254,256.0157549
80467,50507,261.5236721
80470,109756.5,442.3341192
80483,101933,123.4896326
80487,75965.5,2903.464672
80498,89735,732.1664312
80501,80047.2,2175.524746
80503,111115.5,766.4816752
80504,81490.4,3107.263604
80513,96932.5,1349.41432
80516,124457.6667,869.0827976
80521,45248,2507.078584
80524,101326,304.9099673
80525,76856.6,3368.906459
80526,71886.66667,1788.693355
80530,113107,94.62218887
80534,96140,832.7384066
80535,58870,173.0594162
80537,80380.5,3883.96593
80538,57138,865.3622933
80540,111546,267.0173068
80547,98874,183.4589219
80549,103671,247.417585
80550,85313.33333,1057.142109
80601,66164,2367.528617
80602,106517,703.7621003
80605,89675,352.6068426
80615,78677,140.5943177
80620,63645,735.6434088
80621,87675,59.02976853
80631,39149.6,2816.374781
80634,70028,23274.96063
80643,71092,362.5138315
80651,76577,1275.471816
80653,78180,531.2082391
80654,55795,292.6575586
80701,62953.75,3158.849102
80720,54593,758.3082927
80723,71530,191.590639
80734,59178,152.5597857
80742,56190,20.99926528
80744,40647,86.4956872
80751,33541,382.4162605
